,大江大河2定档1220,人类一败涂地进不去,毛衣如何穿出时髦感,四川最硬气耙耳朵,狗子从鳄鱼嘴里逃脱被收编成警犬,有翡原音,金在中身材,名侦探学院,英国议员夺走女王权杖抗议,戚薇雾莲仙女裙,黄多多短发,微博之夜投票,黄子韬怒斥偷拍者,上万只乌鸦遮天蔽日侵袭加拿大,义乌市图书馆停用制热空调,安徽一批国产鸡腿外包装核酸阳性,BLACKPINK演唱会延期,一只小动物从嫦五返回器前跑过,巴西将使用中国新冠疫苗,追光吧哥哥不做成团出道,广东药科大学失联男生已离世,39岁全智贤状态,王自健前妻发文,劳斯莱斯回应拼多多122万元补贴,川航确诊飞行员在江油密接均为阴性,狗仔镜头下的关晓彤,小黑瓶开启圣诞季,幻书启世录书化人形,邓超对孙俪的字佩服得五体投地,一加七周年,汽车红人创造营,心愿2010vs2020,超级亲子节,星战中国话,微博之夜,百县千红新农人,杨幂的宝藏,重庆又一冻库牛肉外包装核酸呈阳性,李嘉欣,YSL夜皇后精华,欧豪两副面孔,教育视频星计划,皆大欢洗告别2020,Jinjiao加入SN,男子扯掉并脚踢国旗被依法行拘,国博首部解谜书,奇葩说前传之千人奇葩捞,用心只做一件事,美爆了的圣诞礼物,义乌限电晚上关闭所有路灯,松鼠的起床气有多大,还以为进了青青草原,周冬雨冷艳红唇大片,日本出售3D仿真人脸面具,王一博有翡老年妆,蔡琳高梓淇离婚,从嫦五返回器前跑过的是兔子,月球上的土有啥用,听起来像日文名的中文名,中国盲盒出口增速超400%,CPA,王祖蓝二胎得女,微信被上海消保委点名
45,0.0,0.0,0.0,0.0,0.0,0.0,348714.8,354883.0,0.0,382189.0,391547.6,350098.0,0.0,403856.2,0.0,346831.6,414412.0,563172.0,551079.8,516373.8,781827.6,937236.0,545013.6,2202556.8,2638046.8,3467902.6,0.0,0.0,2385730.2,0.0,0.0,483213.6,264570.8,0.0,331258.8,492589.6,0.0,538883.4,0.0,479483.6,295458.6,0.0,0.0,135222.0,546173.0,0.0,0.0,0.0,0.0,473386.0,375433.2,373617.8,357687.2,130607.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,347450.8,350953.8,0.0,374496.4,382211.4,352317.0,0.0,387504.6,0.0,347011.2,396766.2,561935.4,555998.0,512542.4,780006.6,937589.4,551543.8,2187705.4,2541518.6,3454065.4,0.0,0.0,2391620.2,0.0,0.0,0.0,0.0,0.0,331258.8,492589.6,0.0,545027.4,0.0,479483.6,295458.6,0.0,0.0,135222.0,556762.2,0.0,0.0,371052.2,485400.8,479518.6,371012.4,369161.0,360594.6,130607.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,345908.8,346480.4,0.0,366119.6,369900.0,356161.8,0.0,371528.2,0.0,345635.4,377673.4,561500.4,561833.2,507284.8,777738.2,938236.8,551104.0,2166652.4,2571453.0,3436670.8,0.0,0.0,2397977.2,0.0,0.0,0.0,0.0,0.0,331258.8,492589.6,0.0,545578.0,0.0,479483.6,295458.6,0.0,0.0,135954.2,567790.8,0.0,0.0,371052.2,485400.8,488070.4,363813.2,361730.4,359773.4,128065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,344419.6,341473.4,0.0,355597.6,356624.8,361683.4,0.0,352848.8,0.0,343992.2,358366.8,561067.2,569051.6,500679.4,776225.8,938996.8,551013.8,2141367.8,2576364.6,3423241.6,0.0,0.0,2406151.6,0.0,0.0,0.0,0.0,0.0,331258.8,492589.6,501837.4,545595.2,0.0,479483.6,295458.6,0.0,0.0,137029.0,582156.0,0.0,0.0,371052.2,485400.8,497839.0,353750.2,352832.6,354493.2,63092.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,342360.0,271186.2,0.0,355075.6,356919.6,368881.6,0.0,350892.8,0.0,341668.8,357840.6,559085.2,569306.0,493300.4,775712.2,940030.4,550510.4,2114000.6,2567446.0,3411677.2,365252.4,498626.8,2414478.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501837.4,544931.0,0.0,479483.6,295458.6,0.0,0.0,204513.8,598701.2,0.0,0.0,371052.2,485400.8,511017.6,353017.8,351763.8,354366.6,63092.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,340086.8,202319.2,0.0,353493.4,356895.6,375928.6,0.0,347740.6,0.0,339474.0,358062.2,556960.8,570366.2,486497.4,776510.0,940510.4,549284.6,2088073.8,2609933.6,3406567.4,365252.4,498626.8,2425980.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501837.4,545913.2,0.0,0.0,0.0,0.0,0.0,271116.2,618285.8,0.0,0.0,722637.8,1008773.0,524915.8,350710.4,348926.2,354181.4,63092.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,337902.6,133713.4,0.0,351174.2,355757.8,382634.2,0.0,342559.8,0.0,336406.2,357646.8,553120.4,576686.4,479523.6,775513.4,938781.6,547831.8,2057152.0,2694525.0,3398477.6,365252.4,498626.8,2430372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501837.4,545118.0,0.0,0.0,0.0,0.0,0.0,337021.2,635873.6,537544.4,345022.4,351585.6,523372.2,536521.6,348042.2,345562.6,353076.0,63092.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,335545.6,66271.6,0.0,347856.0,354415.2,388002.2,0.0,335243.2,0.0,331497.8,357259.2,548782.4,596850.2,471795.8,774080.2,936438.0,575484.6,2024707.8,2648255.8,3390164.4,365252.4,498626.8,2431462.2,0.0,0.0,484456.8,247643.6,0.0,0.0,0.0,501837.4,552040.4,0.0,0.0,0.0,0.0,0.0,333048.4,653094.8,537544.4,345022.4,351585.6,523372.2,570043.8,344217.6,341326.6,351847.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,62579.4,0.0,0.0,332072.8,60884.0,0.0,344237.8,352551.2,391851.4,0.0,264832.4,0.0,325800.4,356048.2,539980.6,616236.0,463658.8,772591.8,934282.4,603220.6,1987728.2,2692240.2,3380686.2,365252.4,498626.8,2432683.6,0.0,0.0,484456.8,247643.6,503825.6,0.0,0.0,0.0,557753.6,0.0,0.0,0.0,0.0,0.0,327076.8,670237.2,537544.4,345022.4,351585.6,523372.2,602891.0,340340.2,336172.8,350024.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,125400.2,0.0,0.0,329525.2,121578.0,0.0,340574.8,350676.6,394674.8,0.0,195680.8,0.0,320503.0,354975.0,531106.4,644334.4,458799.0,772964.0,934267.6,631520.8,1960919.4,2683013.4,3376977.0,0.0,0.0,2436550.6,0.0,0.0,484456.8,247643.6,503825.6,0.0,0.0,499303.0,563811.2,0.0,0.0,0.0,0.0,0.0,321545.2,686756.2,537544.4,345022.4,351585.6,523372.2,632719.8,338196.6,332019.2,348079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,188111.0,0.0,0.0,327041.2,121578.0,0.0,338408.6,349278.6,397990.6,0.0,128706.4,0.0,317031.4,353010.4,520846.4,667652.4,454545.6,772539.2,934987.2,653310.8,1938880.8,2662181.4,3368363.8,0.0,0.0,2432325.2,0.0,0.0,484456.8,247643.6,503825.6,0.0,0.0,499303.0,567968.8,0.0,0.0,0.0,0.0,0.0,254942.8,696431.8,537544.4,345022.4,335009.0,510677.4,656297.4,337845.2,330249.2,346048.2,0.0,64858.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,250954.4,0.0,0.0,325276.4,121578.0,0.0,336138.8,347027.0,401204.0,0.0,63251.0,0.0,315093.8,350496.6,510001.0,680576.4,450429.0,771549.0,934889.2,673813.4,1922486.2,2630197.0,3355592.0,340507.6,501449.4,2420605.2,0.0,0.0,484456.8,247643.6,503825.6,0.0,0.0,499303.0,571647.0,0.0,0.0,0.0,0.0,0.0,189037.8,698938.2,0.0,0.0,335009.0,510677.4,676542.8,336575.4,328883.2,343671.0,0.0,130091.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,313777.4,0.0,0.0,324238.6,121578.0,0.0,334405.4,345211.0,403856.4,0.0,0.0,0.0,314674.8,347944.0,500586.0,676266.8,448309.0,771280.2,935006.6,669598.8,1912631.4,2674877.0,3346252.6,340507.6,501449.4,2411338.2,0.0,0.0,0.0,0.0,503825.6,0.0,0.0,499303.0,571507.2,0.0,0.0,0.0,0.0,0.0,124479.0,698717.6,507519.6,332524.6,335009.0,510677.4,672220.8,336960.2,328216.0,341478.2,0.0,195101.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,251198.0,0.0,0.0,324890.0,60694.0,0.0,340724.2,354186.4,404639.4,0.0,0.0,0.0,318400.8,346156.2,491624.4,660112.8,446169.0,770822.2,934686.0,647667.8,1914055.4,2654752.8,3333146.6,340507.6,501449.4,2386014.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499303.0,570362.6,0.0,472062.0,275464.0,0.0,0.0,61953.2,686314.6,507519.6,332524.6,335009.0,510677.4,650569.2,345704.4,332506.6,349356.6,0.0,267580.4,82282.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,188377.2,0.0,0.0,324937.4,0.0,0.0,344655.0,362172.6,403266.0,0.0,0.0,0.0,323104.6,344488.2,483637.6,639458.2,443343.8,768317.8,929965.2,626058.8,1912784.4,2609457.2,3314649.6,340507.6,501449.4,2349344.2,0.0,0.0,454715.2,244046.8,0.0,0.0,0.0,0.0,564791.2,0.0,472062.0,275464.0,0.0,0.0,0.0,666066.0,507519.6,332524.6,335009.0,510677.4,630624.0,350569.2,335975.8,357693.6,0.0,343131.6,170073.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,186830.6,0.0,0.0,325376.6,0.0,0.0,349098.6,371384.6,400867.8,0.0,0.0,0.0,325084.8,343293.8,476796.6,623763.0,441384.8,767569.8,927566.2,609854.4,1914497.2,2520920.6,3299788.2,340507.6,501449.4,2316049.8,0.0,0.0,454715.2,244046.8,0.0,0.0,0.0,449242.6,557787.4,0.0,472062.0,275464.0,0.0,0.0,0.0,644475.2,507519.6,332524.6,0.0,0.0,618912.8,355983.2,340030.4,365769.0,0.0,351502.6,269988.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,123987.2,0.0,0.0,325253.6,0.0,0.0,353263.6,381105.4,397554.8,0.0,0.0,0.0,326858.8,341960.2,467964.8,611051.8,440323.8,768066.0,926449.6,593010.6,1919255.2,2521029.2,3287418.4,0.0,0.0,2284976.0,0.0,0.0,454715.2,244046.8,0.0,0.0,0.0,449242.6,549172.0,0.0,472062.0,275464.0,0.0,0.0,0.0,625417.0,1008711.8,668515.8,0.0,0.0,614146.8,360871.6,342582.4,372787.8,0.0,361058.4,380730.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,122271.6,0.0,0.0,324971.6,0.0,0.0,356456.0,389735.8,394239.6,0.0,0.0,0.0,328738.2,340159.0,457951.0,600274.4,438732.4,768018.4,925553.2,577346.4,1923791.2,2522970.6,3271275.2,0.0,0.0,2245987.8,0.0,0.0,454715.2,244046.8,457225.8,0.0,0.0,449242.6,538170.0,0.0,472062.0,275464.0,0.0,0.0,0.0,605497.4,501192.2,335991.2,0.0,0.0,612211.2,364805.6,345306.4,378994.6,0.0,372138.8,496055.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,122271.6,0.0,0.0,323199.6,0.0,0.0,348649.4,387589.0,391711.0,0.0,0.0,0.0,326802.6,337039.4,450720.2,602798.8,436858.0,766007.2,922893.4,569866.2,1920616.8,2422354.0,3252924.2,0.0,0.0,2209102.0,431402.4,310005.4,454715.2,244046.8,457225.8,0.0,0.0,449242.6,525291.6,0.0,0.0,0.0,0.0,0.0,0.0,592937.4,501192.2,335991.2,0.0,0.0,628952.2,359770.8,344729.8,374374.8,0.0,373973.0,523272.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,122271.6,0.0,0.0,320750.8,0.0,0.0,344772.0,385662.6,389772.4,0.0,0.0,0.0,322987.8,333334.0,443533.0,608182.2,434084.2,764605.0,852933.8,564634.6,1914473.6,2424634.2,3236296.0,0.0,0.0,2172563.8,431402.4,310005.4,0.0,0.0,457225.8,0.0,0.0,449242.6,514115.6,0.0,423262.4,284636.8,0.0,0.0,0.0,584700.6,501192.2,335991.2,0.0,0.0,644174.4,357791.4,344432.0,370247.4,0.0,372906.6,643776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,121537.6,0.0,0.0,316709.6,0.0,0.0,337706.4,384067.6,388594.6,0.0,0.0,0.0,319012.4,329144.8,436439.6,602894.6,430967.6,762389.8,779522.4,555257.0,1903013.2,2418022.6,3218742.2,0.0,0.0,2134657.0,431402.4,310005.4,0.0,0.0,457225.8,0.0,0.0,0.0,504339.2,0.0,423262.4,284636.8,0.0,0.0,0.0,579142.4,501192.2,335991.2,0.0,0.0,656918.2,354764.0,342727.2,364771.6,0.0,372996.8,787458.4,54967.8,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,182139.0,0.0,0.0,251919.6,0.0,0.0,330393.0,382890.6,387852.2,0.0,0.0,0.0,315030.6,324665.2,431945.6,596715.2,427938.0,759921.0,702937.2,547548.6,1886886.6,2377601.2,3202629.6,0.0,0.0,2098929.6,880320.0,648708.0,0.0,0.0,457225.8,0.0,0.0,0.0,495266.6,0.0,423262.4,284636.8,0.0,0.0,0.0,574557.0,0.0,0.0,0.0,0.0,663428.4,351628.0,341002.6,360730.8,0.0,371745.2,959569.2,54967.8,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,181346.2,0.0,0.0,187296.8,0.0,0.0,323060.2,382564.0,387398.4,0.0,0.0,0.0,310620.2,319249.0,427268.4,588276.2,425144.4,756579.8,623863.2,537056.0,1867344.6,2324915.8,3187428.4,0.0,0.0,2066460.6,1317262.4,999968.2,0.0,0.0,0.0,0.0,0.0,0.0,487031.2,0.0,423262.4,284636.8,0.0,0.0,0.0,569507.0,0.0,0.0,0.0,0.0,664307.6,348285.4,336843.0,357528.4,0.0,368159.8,1168817.4,54967.8,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,240625.4,0.0,0.0,183498.6,0.0,0.0,317793.6,382714.2,387426.4,0.0,0.0,0.0,306166.4,313472.0,423334.0,582216.8,422312.0,753095.2,549261.4,533421.0,1845407.0,2308223.2,3171250.8,0.0,0.0,2038596.8,885860.0,689962.8,0.0,0.0,0.0,0.0,0.0,410549.0,480108.4,0.0,423262.4,284636.8,0.0,0.0,0.0,564299.4,0.0,0.0,0.0,0.0,658958.4,345598.0,330999.4,355961.0,0.0,366927.0,1424422.0,54967.8,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,300615.4,0.0,0.0,180878.2,0.0,0.0,312826.8,382442.6,387293.8,0.0,0.0,0.0,303080.8,307524.6,418785.8,569055.2,420180.4,749231.8,541838.8,523860.4,1822789.4,2350420.2,3156467.0,0.0,0.0,2015175.4,885860.0,689962.8,0.0,0.0,0.0,0.0,0.0,873332.6,473902.2,0.0,0.0,0.0,0.0,0.0,0.0,558676.6,0.0,0.0,0.0,0.0,649378.8,342278.4,327171.6,353141.8,0.0,364927.4,1630307.4,54967.8,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,300784.8,0.0,0.0,180517.4,0.0,0.0,311054.6,380972.6,387706.2,0.0,0.0,0.0,302378.6,243727.8,415371.4,564402.4,418453.4,745479.2,537967.0,522150.8,1801470.2,2423236.0,3147713.4,0.0,0.0,1995407.8,885860.0,689962.8,0.0,0.0,0.0,0.0,0.0,873332.6,468490.6,0.0,0.0,0.0,0.0,0.0,0.0,554411.8,491738.6,380707.0,0.0,0.0,636194.0,340328.4,323961.0,352651.2,0.0,363720.4,1843209.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,300682.2,0.0,0.0,241091.4,0.0,0.0,310368.0,379716.4,387804.2,0.0,0.0,0.0,301485.2,180708.6,410046.8,559684.0,416204.8,738790.4,536417.4,521663.6,1772773.6,2421740.0,3133346.0,0.0,0.0,1969318.6,436942.4,351260.2,0.0,0.0,0.0,0.0,0.0,873332.6,463191.2,0.0,0.0,0.0,370936.0,498354.8,0.0,549252.8,491738.6,380707.0,0.0,0.0,620458.8,338222.8,321062.6,353124.2,0.0,363341.2,2055020.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,300952.0,0.0,0.0,302039.4,0.0,0.0,310458.6,378609.0,388118.2,0.0,0.0,0.0,301667.2,119102.0,406790.4,555279.2,414178.6,732336.8,536188.0,518816.8,1742081.0,2518327.4,3118735.8,0.0,0.0,1941712.0,0.0,0.0,0.0,0.0,0.0,358658.4,549149.8,873332.6,459538.8,0.0,0.0,0.0,370936.0,498354.8,0.0,544827.4,491738.6,380707.0,0.0,0.0,605631.6,337325.0,320739.4,353054.4,0.0,365561.2,2268145.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,302135.2,0.0,0.0,303433.2,0.0,0.0,313216.0,379813.6,389130.6,0.0,0.0,0.0,302380.0,59069.0,402394.0,546017.2,414260.2,726195.8,530233.8,514159.4,1713763.8,2683115.2,3112034.0,0.0,0.0,1917057.6,0.0,0.0,0.0,0.0,0.0,358658.4,549149.8,462783.6,457855.2,0.0,0.0,0.0,732486.6,1083458.2,0.0,542156.8,491738.6,380707.0,0.0,0.0,591867.8,340658.0,322989.0,349925.4,0.0,366988.0,2479538.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,302933.2,0.0,0.0,305137.0,0.0,0.0,313379.0,380107.8,391606.2,0.0,0.0,0.0,303609.0,57157.0,398357.8,545082.4,414750.6,718875.2,525000.8,513586.6,1685462.4,2781423.2,3105688.6,0.0,0.0,1897793.4,0.0,0.0,0.0,0.0,0.0,358658.4,549149.8,603311.6,458389.2,0.0,0.0,0.0,732486.6,1083458.2,0.0,542141.0,491738.6,380707.0,0.0,0.0,579427.0,345660.6,324890.8,347138.4,0.0,368522.8,2667676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,302976.0,0.0,0.0,306080.2,0.0,0.0,313590.8,382336.2,393886.6,0.0,0.0,0.0,303971.0,57157.0,394082.6,545126.2,415246.0,710369.4,523572.4,514014.0,1657101.4,2887026.0,3098557.8,0.0,0.0,1880119.2,0.0,0.0,0.0,0.0,0.0,358658.4,549149.8,603311.6,460321.0,0.0,0.0,0.0,732486.6,1083458.2,0.0,542637.0,620782.6,360361.2,0.0,0.0,568950.6,348961.6,324830.4,344277.4,0.0,370950.0,2843624.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,302282.0,0.0,0.0,306955.4,0.0,0.0,312536.8,381745.0,395827.0,0.0,0.0,0.0,303698.2,57157.0,391765.2,545684.4,415072.4,701870.0,518821.2,508399.6,1628718.2,3010445.2,3085546.8,0.0,0.0,1862019.6,0.0,0.0,0.0,0.0,0.0,700924.2,1161845.2,603311.6,462803.2,0.0,0.0,0.0,361550.6,585103.4,0.0,543713.2,620782.6,360361.2,0.0,0.0,561302.8,353965.6,326083.4,342393.8,0.0,370416.8,3003441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,241697.6,0.0,0.0,308570.4,0.0,0.0,314749.6,381043.6,398074.0,0.0,0.0,0.0,303499.8,57157.0,388058.0,548493.0,416475.4,694851.4,516541.4,506866.8,1605620.4,3071694.4,3070076.0,0.0,0.0,1855629.2,0.0,0.0,605020.0,329640.4,0.0,342265.8,612695.4,603311.6,466751.0,0.0,0.0,0.0,361550.6,585103.4,0.0,546935.2,620782.6,360361.2,0.0,0.0,557360.8,356975.4,327272.0,340338.2,0.0,367931.6,3302787.6,0.0,60154.2,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,181235.2,0.0,0.0,310494.6,0.0,0.0,315242.4,379421.4,400236.2,0.0,0.0,0.0,304780.2,57157.0,385667.8,551640.8,416916.6,688845.4,517545.8,507994.4,1586809.6,3187654.6,3033105.4,0.0,0.0,1855768.8,0.0,0.0,605020.0,329640.4,0.0,342265.8,612695.4,603311.6,469878.4,0.0,0.0,0.0,0.0,0.0,0.0,550102.6,620782.6,360361.2,358857.4,643496.2,557146.6,354458.4,328555.4,342957.6,0.0,366184.2,3604017.4,0.0,122000.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,120447.2,0.0,0.0,311425.0,0.0,61796.2,316821.8,378923.2,400500.6,0.0,0.0,0.0,243499.4,0.0,383235.6,552889.8,417048.8,683013.6,518159.8,505706.6,1566208.6,3169583.2,2969613.2,0.0,0.0,1854263.6,0.0,0.0,605020.0,329640.4,0.0,686956.6,1178025.8,0.0,470371.0,0.0,0.0,0.0,0.0,0.0,0.0,550752.2,620782.6,360361.2,358857.4,643496.2,558399.4,349352.8,326998.8,344671.6,0.0,363825.0,3906230.4,0.0,182942.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,59804.8,0.0,0.0,313301.8,0.0,123750.2,320561.2,376052.8,400636.8,0.0,0.0,0.0,182600.6,0.0,381132.0,555106.0,417667.6,679620.4,522722.4,510788.2,1550567.6,3210802.2,2887953.0,0.0,0.0,1860304.0,0.0,0.0,605020.0,329640.4,0.0,686956.6,1178025.8,0.0,470323.6,0.0,552668.0,339292.6,0.0,0.0,0.0,552239.8,0.0,0.0,358857.4,643496.2,562442.8,346376.0,327023.2,347351.8,0.0,362049.6,4189424.8,0.0,244623.2,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,315708.6,0.0,186518.0,332179.2,380546.8,401175.4,0.0,0.0,0.0,122350.2,0.0,378911.8,557607.0,419503.6,679106.8,525206.8,508910.4,1543879.2,3180229.8,2799670.4,370696.8,548865.6,1883791.4,0.0,0.0,605020.0,329640.4,0.0,344690.8,565330.4,0.0,469273.2,0.0,552668.0,339292.6,0.0,0.0,0.0,554708.6,0.0,0.0,358857.4,643496.2,568790.2,348497.8,331107.2,376744.2,0.0,367132.6,4442170.4,0.0,307159.2,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,58976.2,0.0,0.0,317136.0,0.0,250268.6,340083.2,385366.0,400753.8,0.0,0.0,0.0,61872.6,0.0,376399.4,560105.0,420257.2,677901.0,527722.0,512806.4,1536577.8,3220293.6,2706938.6,370696.8,548865.6,1907236.2,0.0,0.0,0.0,0.0,0.0,344690.8,565330.4,0.0,465332.2,0.0,552668.0,339292.6,0.0,0.0,0.0,554873.6,0.0,0.0,358857.4,643496.2,574446.2,351527.8,334241.4,409523.0,0.0,371998.4,4511411.6,60464.0,310735.4,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,58976.2,0.0,0.0,318956.6,0.0,315303.8,343319.0,386934.2,399641.0,0.0,0.0,0.0,0.0,0.0,373447.2,559670.6,421371.2,678496.8,524252.4,511302.2,1530146.8,3021006.4,2625001.0,370696.8,548865.6,1931722.8,0.0,0.0,0.0,0.0,500976.6,344690.8,565330.4,0.0,461067.4,0.0,552668.0,339292.6,0.0,0.0,0.0,553351.2,0.0,0.0,0.0,0.0,579031.2,352394.0,333773.4,437325.0,0.0,375473.2,4556055.6,121136.6,313984.2,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,58976.2,0.0,0.0,322189.4,0.0,319411.0,352277.8,388464.6,399197.6,0.0,0.0,0.0,0.0,0.0,371603.2,560116.8,422304.0,680857.2,529069.6,517242.8,1528139.2,2993075.4,2559392.4,370696.8,548865.6,1958691.0,0.0,0.0,0.0,0.0,500976.6,0.0,0.0,0.0,457191.2,0.0,552668.0,339292.6,373616.2,550104.8,0.0,552245.2,0.0,0.0,0.0,0.0,583842.4,358389.4,338631.0,466369.8,0.0,380033.4,4609470.0,121136.6,318883.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,58976.2,0.0,0.0,324904.6,0.0,323692.0,355791.0,392025.0,398595.8,0.0,0.0,0.0,0.0,0.0,369047.8,556590.6,422967.2,684363.0,518449.0,505932.8,1528559.8,2892815.8,2500687.6,370696.8,548865.6,1988587.8,515817.4,372314.2,0.0,0.0,500976.6,0.0,0.0,0.0,452182.0,0.0,0.0,0.0,373616.2,550104.8,0.0,548944.0,0.0,0.0,0.0,0.0,587015.2,360928.8,343111.0,495170.6,0.0,385289.4,4689837.0,121136.6,323861.6,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,58976.2,0.0,0.0,327182.6,0.0,327063.8,352337.0,389839.0,397732.6,0.0,0.0,0.0,0.0,0.0,367508.2,555792.2,423207.2,688053.0,515700.6,505333.8,1531753.0,2809651.6,2450171.6,0.0,0.0,2012497.2,515817.4,372314.2,0.0,0.0,500976.6,0.0,0.0,0.0,447212.8,0.0,0.0,0.0,373616.2,550104.8,0.0,544214.6,0.0,0.0,387190.8,489553.0,588757.2,357917.4,343682.6,495861.2,0.0,384759.4,4805666.6,121136.6,328800.6,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,328914.0,0.0,329197.8,350586.0,386286.6,396245.2,0.0,0.0,0.0,0.0,0.0,364788.0,548298.4,421370.8,691193.8,506235.0,490176.6,1532454.0,2865921.4,2396728.4,0.0,0.0,2026148.2,515817.4,372314.2,0.0,0.0,500976.6,0.0,0.0,0.0,441406.0,0.0,489994.8,351283.0,373616.2,550104.8,0.0,537329.4,0.0,0.0,387190.8,489553.0,587384.6,356021.2,344703.8,486144.4,0.0,383706.8,4914229.6,60672.6,332354.4,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,263937.0,0.0,332033.0,353546.6,384689.8,394668.8,0.0,0.0,0.0,0.0,0.0,362204.0,541678.6,418471.2,692867.4,498919.8,480118.2,1532993.8,2938537.0,2347413.4,0.0,0.0,2030235.8,515817.4,372314.2,458572.6,334863.2,0.0,0.0,0.0,0.0,434351.6,0.0,489994.8,351283.0,373616.2,550104.8,0.0,529977.0,0.0,0.0,387190.8,489553.0,585355.8,357257.2,348467.0,477073.8,0.0,383056.2,5001583.6,0.0,334838.2,69416.2,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,197908.0,0.0,332160.6,349702.4,384590.0,392352.6,0.0,0.0,0.0,0.0,0.0,288820.4,536140.2,415289.0,693952.2,492336.6,472974.6,1531896.2,2954380.2,2301941.8,0.0,0.0,2026366.0,515817.4,372314.2,911634.2,666183.4,0.0,0.0,0.0,0.0,426571.6,0.0,489994.8,351283.0,0.0,0.0,0.0,521400.0,0.0,0.0,387190.8,489553.0,582760.0,356147.4,348993.4,476801.4,0.0,380929.4,5040809.0,0.0,336717.8,135437.6,67205.0,0.0,0.0,0.0
