,大江大河2定档1220,人类一败涂地进不去,毛衣如何穿出时髦感,四川最硬气耙耳朵,狗子从鳄鱼嘴里逃脱被收编成警犬,有翡原音,金在中身材,名侦探学院,英国议员夺走女王权杖抗议,戚薇雾莲仙女裙,黄多多短发,微博之夜投票,黄子韬怒斥偷拍者,上万只乌鸦遮天蔽日侵袭加拿大,义乌市图书馆停用制热空调,安徽一批国产鸡腿外包装核酸阳性,BLACKPINK演唱会延期,一只小动物从嫦五返回器前跑过,巴西将使用中国新冠疫苗,追光吧哥哥不做成团出道,广东药科大学失联男生已离世,39岁全智贤状态,王自健前妻发文,劳斯莱斯回应拼多多122万元补贴,川航确诊飞行员在江油密接均为阴性,狗仔镜头下的关晓彤,小黑瓶开启圣诞季,幻书启世录书化人形,邓超对孙俪的字佩服得五体投地,一加七周年,汽车红人创造营,心愿2010vs2020,超级亲子节,星战中国话,微博之夜,百县千红新农人,杨幂的宝藏,重庆又一冻库牛肉外包装核酸呈阳性,李嘉欣,YSL夜皇后精华,欧豪两副面孔,教育视频星计划,皆大欢洗告别2020,Jinjiao加入SN,男子扯掉并脚踢国旗被依法行拘,国博首部解谜书,奇葩说前传之千人奇葩捞,用心只做一件事,美爆了的圣诞礼物,义乌限电晚上关闭所有路灯,松鼠的起床气有多大,还以为进了青青草原,周冬雨冷艳红唇大片,日本出售3D仿真人脸面具,王一博有翡老年妆,蔡琳高梓淇离婚,从嫦五返回器前跑过的是兔子,月球上的土有啥用,听起来像日文名的中文名,中国盲盒出口增速超400%,CPA,王祖蓝二胎得女,微信被上海消保委点名
43,0.0,0.0,0.0,0.0,0.0,0.0,348902.0,357984.5,0.0,404637.5,422888.0,349329.5,0.0,439085.5,0.0,349029.0,455230.0,563289.5,552041.0,521910.0,787122.0,940341.0,544218.0,2223936.5,2529267.0,3490038.5,0.0,0.0,2389605.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537875.0,0.0,0.0,0.0,0.0,0.0,338055.0,545310.0,0.0,0.0,0.0,0.0,470549.0,397728.0,394103.5,370839.0,326518.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,348775.5,353914.5,0.0,382272.0,390309.5,351442.0,0.0,400494.5,0.0,349381.5,408060.5,562653.5,554193.5,518711.5,783572.0,940058.0,549638.5,2211197.5,2587187.5,3470030.0,0.0,0.0,2394134.5,0.0,0.0,0.0,0.0,0.0,828147.0,1231474.0,0.0,546465.0,0.0,0.0,0.0,0.0,0.0,168556.5,550466.5,0.0,0.0,0.0,0.0,475099.0,379101.0,375180.5,367878.5,162431.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,347570.0,347885.5,0.0,353169.0,353579.5,352313.5,0.0,353085.5,0.0,346924.5,357281.5,559538.0,555788.0,509271.5,774318.5,933198.0,554080.0,2173319.0,2604379.5,3431847.5,0.0,0.0,2382863.0,0.0,0.0,0.0,0.0,0.0,828147.0,1231474.0,0.0,547195.5,0.0,1198709.0,738646.5,0.0,0.0,0.0,555308.5,0.0,0.0,0.0,0.0,479004.0,352227.0,351807.5,352818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,345247.5,343682.0,0.0,354312.0,355128.0,355233.5,0.0,351907.0,0.0,343826.0,356712.5,560863.0,560798.0,502198.5,772885.0,934304.0,558371.5,2146492.5,2512408.5,3416524.5,0.0,0.0,2392534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549705.0,0.0,1198709.0,738646.5,0.0,0.0,0.0,569729.5,0.0,0.0,927630.5,1213502.0,489587.0,353092.0,352315.5,353543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,342904.0,340119.0,0.0,357149.5,358373.5,362878.5,0.0,353009.5,0.0,342455.5,358814.5,562245.5,571757.5,497476.5,776464.5,941664.5,550311.5,2130949.0,2549186.5,3418400.0,0.0,0.0,2414856.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545273.0,0.0,0.0,0.0,0.0,0.0,171329.0,590568.0,0.0,0.0,927630.5,1213502.0,504733.5,354916.0,353821.5,355841.5,157731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,341324.0,334283.5,0.0,357390.5,358921.5,372745.5,0.0,352446.0,0.0,341481.5,359231.5,561119.0,584675.0,492252.5,777670.0,943859.5,542893.0,2108092.5,2616382.0,3412979.0,0.0,0.0,2425934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254593.5,539294.5,0.0,0.0,0.0,0.0,0.0,342572.5,608794.5,0.0,0.0,0.0,0.0,516350.0,354572.5,353282.5,355585.5,157731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,339903.5,165679.0,0.0,354662.0,357858.5,383241.5,0.0,348906.0,0.0,339465.0,358478.5,556615.5,572875.5,483750.5,778507.0,944542.0,548154.5,2079568.0,2577170.0,3407546.0,913131.0,1246567.0,2435387.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254593.5,544847.5,0.0,0.0,0.0,0.0,0.0,339955.5,627742.5,0.0,0.0,0.0,0.0,532467.0,352112.5,350264.0,354361.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,336738.0,0.0,0.0,347908.5,354256.5,387926.5,0.0,340315.0,0.0,335629.0,356520.0,549272.0,559074.5,473816.5,775029.0,936982.0,549757.0,2040084.0,2688302.0,3390162.0,913131.0,1246567.0,2432435.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547990.5,0.0,0.0,0.0,0.0,0.0,335218.0,645633.0,0.0,0.0,878964.0,1308430.5,546696.0,344627.5,342041.5,352038.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,334104.0,0.0,0.0,344558.5,352223.5,389615.0,0.0,331074.5,0.0,330669.5,356228.0,545951.0,579249.0,467756.5,772388.0,931182.0,551675.0,2004371.0,2830106.0,3383525.5,0.0,0.0,2432268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550172.5,0.0,0.0,0.0,0.0,0.0,331268.5,662660.5,1343861.0,862556.0,878964.0,1308430.5,553347.0,340653.0,336812.5,350316.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,331551.0,0.0,0.0,343056.0,352172.5,393062.5,0.0,321766.0,0.0,322515.0,356807.0,541799.5,637967.5,460722.5,770390.0,931483.5,615811.5,1972534.0,2644992.0,3377392.5,0.0,0.0,2428560.5,0.0,0.0,1211142.0,619109.0,0.0,0.0,0.0,0.0,560591.0,0.0,0.0,0.0,0.0,0.0,326159.5,677590.5,1343861.0,862556.0,0.0,0.0,617553.5,338684.0,334822.5,350007.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,156448.5,0.0,0.0,326749.5,152210.0,0.0,340049.5,350905.0,395788.5,0.0,158127.5,0.0,314967.0,355235.0,528269.5,683549.0,452590.5,770366.0,932611.5,681365.0,1934533.0,2610670.0,3368500.5,0.0,0.0,2431713.0,0.0,0.0,1211142.0,619109.0,1259564.0,0.0,0.0,0.0,570883.5,0.0,0.0,0.0,0.0,0.0,317711.5,694703.5,0.0,0.0,0.0,0.0,682273.5,335317.5,329808.0,347956.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,313500.5,0.0,0.0,324852.5,303945.0,0.0,336459.0,348512.0,399923.0,0.0,0.0,0.0,311978.0,352768.0,512425.5,691586.0,451258.5,775716.5,939116.0,688245.0,1920097.0,2664064.0,3374577.5,0.0,0.0,2448108.5,0.0,0.0,0.0,0.0,1259564.0,0.0,0.0,1248257.5,574274.5,0.0,0.0,0.0,0.0,0.0,311197.5,711896.0,0.0,0.0,0.0,0.0,689157.0,337060.0,326995.5,344939.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,313829.0,0.0,0.0,324159.0,151735.0,0.0,333335.5,346075.0,403274.5,0.0,0.0,0.0,313706.5,348925.5,501436.5,687615.5,451033.5,774897.5,938744.0,674982.5,1917965.5,2613155.0,3359356.0,0.0,0.0,2431539.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248257.5,573528.5,0.0,0.0,0.0,0.0,0.0,154883.0,711119.5,0.0,0.0,837522.5,1276693.5,680212.0,338390.0,327232.5,342098.0,0.0,162145.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,313885.5,0.0,0.0,323482.0,0.0,0.0,333468.5,343099.5,405938.0,0.0,0.0,0.0,317146.5,345032.0,493187.5,669854.0,446831.5,768850.5,932736.0,657406.5,1908288.0,2698065.0,3330063.0,851269.0,1253623.5,2392404.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569762.0,0.0,0.0,0.0,0.0,0.0,0.0,693115.5,0.0,0.0,837522.5,1276693.5,662904.5,336600.0,328972.5,339296.5,0.0,325229.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,314166.0,0.0,0.0,324544.5,0.0,0.0,333048.0,342003.5,407727.0,0.0,0.0,0.0,316623.5,344141.0,491148.5,659503.5,445131.0,767242.5,931532.0,656531.5,1906910.5,2676731.0,3322114.5,851269.0,1253623.5,2376093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569437.0,0.0,0.0,0.0,0.0,0.0,0.0,683305.0,1268799.0,831311.5,0.0,0.0,657362.0,336471.5,329739.5,338582.5,0.0,325609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,157057.5,0.0,0.0,325783.5,0.0,0.0,351513.0,368803.5,404377.0,0.0,0.0,0.0,323234.5,344384.0,482328.0,632390.0,441940.5,768549.0,932103.5,616001.0,1913456.0,2672059.5,3312387.0,0.0,0.0,2345236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567672.5,0.0,1180155.0,688660.0,0.0,0.0,0.0,663144.5,1268799.0,831311.5,0.0,0.0,617339.5,358140.0,338866.5,362170.5,0.0,343721.5,205706.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,326599.5,0.0,0.0,362083.0,390916.0,398447.0,0.0,0.0,0.0,333052.5,344128.5,470054.5,599564.5,438845.5,768310.5,926512.5,579395.0,1920479.5,2500514.5,3295570.0,0.0,0.0,2293123.5,0.0,0.0,1136788.0,610117.0,0.0,0.0,0.0,0.0,557484.5,0.0,1180155.0,688660.0,0.0,0.0,0.0,630267.0,0.0,0.0,0.0,0.0,585165.0,371082.5,346395.0,385478.0,0.0,370074.5,425184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,152910.5,0.0,0.0,325375.5,0.0,0.0,354271.5,389070.5,393845.5,0.0,0.0,0.0,330416.5,341769.5,464367.0,596741.0,439073.0,766766.5,920944.5,580449.0,1919070.0,2278574.5,3275960.0,0.0,0.0,2256628.0,0.0,0.0,1136788.0,610117.0,0.0,0.0,0.0,1123106.5,542090.5,0.0,0.0,0.0,0.0,0.0,0.0,606521.0,0.0,0.0,0.0,0.0,601071.0,364087.0,346042.0,383129.0,0.0,371951.0,469265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,152910.5,0.0,0.0,324272.5,0.0,0.0,354990.0,390431.5,391660.0,0.0,0.0,0.0,326532.0,338712.0,454005.5,598838.0,439281.5,768221.0,923947.0,574786.0,1924465.0,2476995.0,3261985.0,0.0,0.0,2231484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123106.5,530714.0,0.0,0.0,0.0,0.0,0.0,0.0,591493.0,1252980.5,839978.0,0.0,0.0,621711.5,362356.0,345489.0,377032.0,0.0,370046.5,526642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,152768.5,0.0,0.0,323532.0,0.0,0.0,351441.5,387881.5,391156.5,0.0,0.0,0.0,325757.0,336304.0,444034.5,600782.0,438500.0,768364.0,926499.5,575261.5,1930145.5,2681856.0,3250832.0,0.0,0.0,2200938.0,0.0,0.0,0.0,0.0,1143064.5,0.0,0.0,0.0,520393.5,0.0,0.0,0.0,0.0,0.0,0.0,585860.5,1252980.5,839978.0,0.0,0.0,640608.0,358527.5,342929.5,371646.5,0.0,377199.5,565167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,152768.5,0.0,0.0,320648.5,0.0,0.0,339977.5,385012.5,389767.5,0.0,0.0,0.0,323094.0,332082.0,439216.5,611757.5,433276.0,763402.0,923213.0,558140.0,1916860.0,2425371.5,3226151.5,0.0,0.0,2155551.0,1078506.0,775013.5,0.0,0.0,1143064.5,0.0,0.0,0.0,507971.5,0.0,0.0,0.0,0.0,0.0,0.0,581945.5,0.0,0.0,0.0,0.0,654353.0,355388.0,344235.0,366138.0,0.0,376008.0,562061.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,316047.5,0.0,0.0,332873.0,380733.0,387279.0,0.0,0.0,0.0,318676.5,327066.0,434009.5,619334.0,427225.0,759777.0,744964.0,547615.5,1897185.5,2254673.5,3208122.0,0.0,0.0,2109563.5,1078506.0,775013.5,0.0,0.0,0.0,0.0,0.0,0.0,497348.5,0.0,1058156.0,711592.0,0.0,0.0,0.0,578275.0,0.0,0.0,0.0,0.0,665073.0,353547.0,344209.0,363610.0,0.0,371994.0,794485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,151075.5,0.0,0.0,309150.5,0.0,0.0,326914.0,380267.0,386054.5,0.0,0.0,0.0,310941.0,322033.0,428665.5,596980.5,424347.0,757723.0,562517.0,543926.0,1875061.0,2267746.0,3190505.0,0.0,0.0,2070515.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489709.5,0.0,1058156.0,711592.0,0.0,0.0,0.0,572033.5,0.0,0.0,0.0,0.0,670986.0,351570.0,341035.5,359121.0,0.0,369510.5,1129730.0,137419.5,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,302579.0,0.0,0.0,152194.5,0.0,0.0,319042.5,383501.5,386859.5,0.0,0.0,0.0,306639.0,317040.0,425037.0,570170.5,423916.0,756511.0,548955.5,532071.0,1855497.5,2359412.5,3177819.0,0.0,0.0,2047398.5,1122294.0,846756.5,0.0,0.0,0.0,0.0,0.0,0.0,483591.5,0.0,0.0,0.0,0.0,0.0,0.0,566134.0,0.0,0.0,0.0,0.0,669846.5,346947.5,336915.5,353240.5,0.0,367143.0,1316125.0,137419.5,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,302290.0,0.0,0.0,0.0,0.0,0.0,314826.0,384122.5,388166.0,0.0,0.0,0.0,304776.5,311564.5,421106.5,564236.0,423942.0,753839.0,537351.5,529759.0,1840974.0,2449089.0,3172547.5,0.0,0.0,2030447.0,2214650.0,1724907.0,0.0,0.0,0.0,0.0,0.0,0.0,477123.5,0.0,0.0,0.0,0.0,0.0,0.0,561772.0,0.0,0.0,0.0,0.0,659081.5,342331.0,328219.0,353538.5,0.0,365107.0,1518565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,298984.5,0.0,0.0,149596.0,0.0,0.0,308479.0,384571.5,388703.0,0.0,0.0,0.0,300933.5,304099.0,417687.5,575511.5,419211.0,746337.5,539023.5,522821.0,1813161.0,2251926.5,3147704.5,0.0,0.0,2004719.0,1092356.0,878150.5,0.0,0.0,0.0,0.0,0.0,1026372.5,470076.0,0.0,0.0,0.0,0.0,0.0,0.0,556301.5,0.0,0.0,0.0,0.0,643178.0,340313.0,319227.0,354213.5,0.0,363962.5,1724193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,298173.0,0.0,0.0,300001.0,0.0,0.0,307289.5,380429.5,387017.5,0.0,0.0,0.0,299828.0,297755.0,412803.0,571281.5,414815.0,741407.0,539903.0,514626.5,1785797.5,2318434.5,3130718.5,0.0,0.0,1981350.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183331.5,464526.0,0.0,0.0,0.0,0.0,0.0,0.0,551199.0,0.0,0.0,0.0,0.0,627751.0,338529.5,320030.5,352643.5,0.0,363913.0,1948210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,301474.0,0.0,0.0,301697.5,0.0,0.0,310066.5,375913.0,386754.0,0.0,0.0,0.0,301471.5,147672.5,408759.0,552444.5,414700.5,738683.0,534281.0,515750.5,1765219.0,2555278.0,3131661.5,0.0,0.0,1962543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156959.0,460665.0,0.0,0.0,0.0,0.0,0.0,0.0,547314.5,1229346.5,951767.5,0.0,0.0,614075.0,338396.0,323439.5,350846.5,0.0,361494.0,2176699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,302746.0,0.0,0.0,302727.5,0.0,0.0,312895.5,376686.0,388135.5,0.0,0.0,0.0,302650.0,0.0,403189.5,546742.5,413977.0,730407.5,535402.0,526579.0,1730458.0,2537712.0,3120016.5,0.0,0.0,1932756.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456814.0,0.0,0.0,0.0,927340.0,1245887.0,0.0,542574.5,1229346.5,951767.5,0.0,0.0,597546.5,336808.5,321643.0,353196.5,0.0,363177.5,2377907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,302708.0,0.0,0.0,303805.0,0.0,0.0,313336.0,378213.5,389196.0,0.0,0.0,0.0,302998.0,0.0,399654.0,541428.0,413255.0,720983.0,532904.0,521424.0,1692501.0,2686817.5,3100103.5,0.0,0.0,1896207.5,0.0,0.0,0.0,0.0,0.0,896646.0,1372874.5,0.0,454744.0,0.0,0.0,0.0,927340.0,1245887.0,0.0,537811.0,0.0,0.0,0.0,0.0,582675.5,334822.5,320165.0,354546.5,0.0,369709.0,2580905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,302617.0,0.0,0.0,305450.5,0.0,0.0,315599.0,384814.5,392019.0,0.0,0.0,0.0,303170.5,0.0,398555.5,541344.5,414349.5,714851.0,523564.5,504060.5,1665636.5,2905364.5,3094424.5,0.0,0.0,1874066.5,0.0,0.0,0.0,0.0,0.0,896646.0,1372874.5,0.0,456736.0,0.0,0.0,0.0,903876.5,1462758.5,0.0,538561.5,0.0,0.0,0.0,0.0,571700.5,346401.0,324043.0,346216.5,0.0,373079.5,2785488.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,303126.0,0.0,0.0,307745.0,0.0,0.0,314590.5,384176.5,395737.5,0.0,0.0,0.0,304682.5,142892.5,391721.5,545789.5,416245.0,707753.0,511935.0,501551.0,1644251.0,2976174.0,3098100.5,0.0,0.0,1871554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508279.0,461652.0,0.0,0.0,0.0,903876.5,1462758.5,0.0,544483.0,0.0,0.0,0.0,0.0,562239.5,359368.5,330409.0,337853.5,0.0,371317.0,2947036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,303576.0,0.0,0.0,308315.0,0.0,0.0,311003.5,382219.5,398644.0,0.0,0.0,0.0,305449.0,142892.5,387980.5,550217.0,417165.0,699117.0,517627.5,515387.0,1623563.0,3065055.0,3097971.0,0.0,0.0,1870197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508279.0,466829.5,0.0,0.0,0.0,0.0,0.0,0.0,548515.0,1551956.5,900903.0,0.0,0.0,556782.0,359155.0,328043.0,336726.5,0.0,371399.0,3086915.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,301118.0,0.0,0.0,307273.5,0.0,0.0,310790.0,380779.0,398687.5,0.0,0.0,0.0,302873.0,0.0,386708.0,548247.5,414781.5,687894.5,519953.0,513611.5,1588597.5,3110267.0,3069662.0,0.0,0.0,1843322.0,0.0,0.0,0.0,0.0,0.0,855664.5,1531738.5,0.0,467849.0,0.0,0.0,0.0,0.0,0.0,0.0,546505.0,1551956.5,900903.0,0.0,0.0,552236.0,357571.0,324624.5,341335.0,0.0,367912.5,3217319.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,149512.0,0.0,0.0,310030.5,0.0,0.0,316233.0,374982.0,399664.5,0.0,0.0,0.0,301820.0,0.0,384592.5,549845.0,416328.5,682188.0,515326.5,503556.0,1563798.5,3148488.5,3028899.0,0.0,0.0,1834982.5,0.0,0.0,1512550.0,824101.0,0.0,855664.5,1531738.5,0.0,470819.0,0.0,0.0,0.0,0.0,0.0,0.0,548556.5,0.0,0.0,0.0,0.0,553701.0,354857.0,326269.0,344698.5,0.0,362163.0,3728812.0,0.0,150385.5,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,314298.5,0.0,0.0,322363.0,379005.5,403042.0,0.0,0.0,0.0,305875.5,0.0,383312.0,556235.5,418960.0,682289.5,520376.0,503047.5,1560865.0,3348388.0,2963321.0,0.0,0.0,1858439.5,0.0,0.0,1512550.0,824101.0,0.0,0.0,0.0,0.0,474424.0,0.0,0.0,0.0,0.0,0.0,0.0,554535.0,0.0,0.0,897143.5,1608740.5,561310.0,347633.0,330223.0,347626.0,0.0,362498.0,4286929.5,0.0,305000.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,314881.5,0.0,154490.5,319771.0,378875.5,401804.0,0.0,0.0,0.0,154681.5,0.0,379665.5,556781.5,417678.5,678158.5,515981.0,498650.5,1545721.5,3220896.0,2846943.5,0.0,0.0,1868140.0,0.0,0.0,0.0,0.0,0.0,861727.0,1413326.0,0.0,470702.0,0.0,0.0,0.0,0.0,0.0,0.0,554025.5,0.0,0.0,897143.5,1608740.5,564836.0,340312.0,329726.0,348687.0,0.0,361050.5,4455643.0,0.0,306969.5,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,315333.0,0.0,309375.5,324300.5,373798.0,399645.5,0.0,0.0,0.0,0.0,0.0,376641.0,558880.0,419042.5,676054.5,530569.0,522371.5,1532958.0,3122924.0,2735090.0,0.0,0.0,1881535.0,0.0,0.0,0.0,0.0,0.0,861727.0,1413326.0,0.0,467942.5,0.0,1381670.0,848231.5,0.0,0.0,0.0,553858.0,0.0,0.0,0.0,0.0,570022.5,338949.0,324212.5,347712.0,0.0,361062.5,4550434.0,0.0,306558.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,317982.5,0.0,311804.5,349183.5,384838.0,400374.5,0.0,0.0,0.0,0.0,0.0,375898.5,560040.5,420918.5,678127.5,537570.5,521621.0,1532774.0,3136883.5,2644805.0,926742.0,1372164.0,1917141.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465104.5,0.0,1381670.0,848231.5,0.0,0.0,0.0,556396.0,0.0,0.0,0.0,0.0,578213.0,355433.5,334895.5,421516.5,0.0,376181.5,4557169.5,0.0,310543.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,147440.5,0.0,0.0,319616.0,0.0,316296.0,365038.0,398265.0,399957.0,0.0,0.0,0.0,0.0,0.0,372761.0,562342.5,422802.5,677889.5,527825.5,508601.5,1528824.0,3172217.0,2576363.0,926742.0,1372164.0,1952313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458340.5,0.0,0.0,0.0,0.0,0.0,0.0,555141.0,0.0,0.0,0.0,0.0,583709.5,367736.5,344314.5,500126.5,0.0,387035.0,4533779.0,151160.0,315666.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,147440.5,0.0,0.0,322418.5,0.0,321964.5,350212.5,394974.0,399206.0,0.0,0.0,0.0,0.0,0.0,369650.5,561394.5,423629.0,680764.5,517990.0,509027.0,1526534.0,2950329.5,2526647.5,0.0,0.0,1978268.0,0.0,0.0,0.0,0.0,1252441.5,0.0,0.0,0.0,453909.5,0.0,0.0,0.0,0.0,0.0,0.0,551141.5,0.0,0.0,0.0,0.0,586912.5,357373.5,336888.5,499078.0,0.0,383349.5,4571642.5,302841.5,322062.5,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,327515.0,0.0,327346.5,350257.5,386622.0,397913.5,0.0,0.0,0.0,0.0,0.0,367675.0,556811.0,422795.5,685549.0,519350.0,509741.5,1524625.0,2652850.5,2478078.0,0.0,0.0,1996777.0,0.0,0.0,0.0,0.0,1252441.5,0.0,0.0,0.0,450349.5,0.0,0.0,0.0,934040.5,1375262.0,0.0,547454.5,0.0,0.0,0.0,0.0,588326.5,357466.0,340700.0,490804.0,0.0,381138.0,4700789.0,151681.5,327338.5,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,330203.0,0.0,330346.0,355480.5,386525.0,397032.5,0.0,0.0,0.0,0.0,0.0,365642.5,551180.0,423032.5,690720.0,516060.5,508948.0,1528990.5,2802447.5,2424306.5,0.0,0.0,2023697.5,1289543.5,930785.5,0.0,0.0,0.0,0.0,0.0,0.0,445729.0,0.0,0.0,0.0,934040.5,1375262.0,0.0,542840.0,0.0,0.0,0.0,0.0,589982.5,360286.0,347556.5,492326.0,0.0,385603.0,4884887.5,0.0,331251.5,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,330465.5,0.0,330936.5,349331.5,388274.0,396712.0,0.0,0.0,0.0,0.0,0.0,365661.0,549229.0,423176.5,696117.0,504148.0,491848.5,1541808.5,2678324.0,2371753.0,0.0,0.0,2051657.0,1289543.5,930785.5,0.0,0.0,0.0,0.0,0.0,0.0,440158.5,0.0,0.0,0.0,0.0,0.0,0.0,536319.5,0.0,0.0,967977.0,1223882.5,590500.0,354253.5,347524.5,495245.0,0.0,387996.5,5047661.0,0.0,335337.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,329639.5,0.0,330060.5,352025.5,383919.0,394080.5,0.0,0.0,0.0,0.0,0.0,362111.5,541612.0,418811.5,694966.5,497290.5,469211.0,1538559.5,3104981.0,2316465.0,0.0,0.0,2046214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431400.5,0.0,1224987.0,878207.5,0.0,0.0,0.0,526104.5,0.0,0.0,967977.0,1223882.5,584633.0,355467.5,348296.5,477561.0,0.0,383078.5,5094760.5,0.0,336898.0,0.0,0.0,0.0,0.0,0.0
